,strategy
1997-10-03,4.624214698153465
1997-10-06,4.658548562926976
1997-10-07,4.7049723267083525
1997-10-08,4.658148133620329
1997-10-09,4.642652173037644
1997-10-10,4.627470811771847
1997-10-14,4.645024996923427
1997-10-15,4.621307268393125
1997-10-16,4.56720946133462
1997-10-17,4.512608532991861
1997-10-20,4.563093096150338
1997-10-21,4.643560548619004
1997-10-22,4.62295137277329
1997-10-23,4.529449882121166
1997-10-24,4.494044745524077
1997-10-27,4.244608910792608
1997-10-28,4.3419088802169155
1997-10-29,4.336267346597362
1997-10-30,4.308442196425291
1997-10-31,4.325684730282496
1997-11-03,4.36537360011344
1997-11-04,4.3687617690089
1997-11-05,4.372550425644182
1997-11-06,4.363568140296395
1997-11-07,4.3440080036587245
1997-11-10,4.3343771723507825
1997-11-12,4.311820093338835
1997-11-13,4.326899942184545
1997-11-14,4.344327565224035
1997-11-17,4.375587463687735
1997-11-18,4.359917965427275
1997-11-19,4.372507117904062
1997-11-20,4.404035302709756
1997-11-21,4.41475771508045
1997-11-24,4.369822612762062
1997-11-25,4.378968991204082
1997-11-26,4.380879549695913
1997-11-28,4.389636365051723
1997-12-01,4.443237459136393
1997-12-02,4.434368175797283
1997-12-03,4.4493969953223065
1997-12-04,4.436949918919639
1997-12-05,4.473484316307596
1997-12-08,4.468122649073181
1997-12-09,4.44444064909424
1997-12-10,4.4231416305923155
1997-12-11,4.375269192360339
1997-12-12,4.3713063699638335
1997-12-15,4.396362812905352
1997-12-16,4.4084298557480635
1997-12-17,4.401315649155584
1997-12-18,4.372632973031391
1997-12-19,4.350161480956339
1997-12-22,4.366068922705179
1997-12-23,4.3312326418832505
1997-12-24,4.317064064109361
1997-12-26,4.325155400711319
1997-12-29,4.363944089166141
1997-12-30,4.411464702041641
1997-12-31,4.414371335800603
1998-01-02,4.429394793418647
1998-01-05,4.436338645811058
1998-01-06,4.403189714581941
1998-01-07,4.395817653913559
1998-01-08,4.371996005921215
1998-01-09,4.292823477332172
1998-01-12,4.319570922897288
1998-01-13,4.350804161191563
1998-01-14,4.368141601431734
1998-01-15,4.344069288915588
1998-01-16,4.381062654526151
1998-01-20,4.449674816348854
1998-01-21,4.418464831744471
1998-01-22,4.3896917136209535
1998-01-23,4.3705643442766915
1998-01-26,4.368345938353596
1998-01-27,4.407950877405716
1998-01-28,4.439921873209349
1998-01-29,4.470876759549905
1998-01-30,4.45005059939155
1998-02-02,4.540885949680267
1998-02-03,4.560256562676644
1998-02-04,4.564190809923171
1998-02-05,4.5493315811250365
1998-02-06,4.586087371218469
1998-02-09,4.578456627589943
1998-02-10,4.611691110240787
1998-02-11,4.6160594694401675
1998-02-12,4.634599328923461
1998-02-13,4.615196201135492
1998-02-17,4.62783555428187
1998-02-18,4.668149944324823
1998-02-19,4.649823257861754
1998-02-20,4.677772974112634
1998-02-23,4.698046705285967
1998-02-24,4.658843202619666
1998-02-25,4.720217608801806
1998-02-26,4.751233454650341
1998-02-27,4.7548185311382
1998-03-02,4.74718423369362
1998-03-03,4.767750145662938
1998-03-04,4.745053092522609
1998-03-05,4.688890750551327
1998-03-06,4.771492394828181
1998-03-09,4.755349088378701
1998-03-10,4.806371391936223
1998-03-11,4.825905538345786
1998-03-12,4.833000504251072
1998-03-13,4.8261086362512895
1998-03-16,4.879321442858683
1998-03-17,4.885334077113837
1998-03-18,4.910802617926973
1998-03-19,4.932872603268643
1998-03-20,4.985168500394089
1998-03-23,4.967018522238286
1998-03-24,5.011410434446169
1998-03-25,4.995898663790212
1998-03-26,4.991996162452032
1998-03-27,4.973916106279108
1998-03-30,4.968046563546114
1998-03-31,4.995428792157132
1998-04-01,5.0135834947411855
1998-04-02,5.049639903656753
1998-04-03,5.058852710112411
1998-04-06,5.054268114153107
1998-04-07,5.015511256703417
1998-04-08,4.992099534522839
1998-04-09,5.0200417659189345
1998-04-13,5.016527948157082
1998-04-14,5.035919762397482
1998-04-15,5.04858257102743
1998-04-16,5.006288888893901
1998-04-17,5.0558596289530096
1998-04-20,5.059426132198592
1998-04-21,5.071429736446349
1998-04-22,5.087557257351178
1998-04-23,5.039659993645919
1998-04-24,4.994190715401646
1998-04-27,4.920980533744783
1998-04-28,4.917488517498887
1998-04-29,4.944563197462089
1998-04-30,5.003425579764202
1998-05-01,5.036276942501607
1998-05-04,5.040826363974793
1998-05-05,5.015521764791172
1998-05-06,4.978956032650854
1998-05-07,4.948918645286525
1998-05-08,4.98693118392436
1998-05-11,4.981283574224796
1998-05-12,5.014188145170438
1998-05-13,5.025283499511758
1998-05-14,5.019613152785314
1998-05-15,4.9839919910362145
1998-05-18,4.97290813070461
1998-05-19,4.985428598192517
1998-05-20,5.02192805160398
1998-05-21,5.004178907188428
1998-05-22,4.986533381675186
1998-05-26,4.914021386838294
1998-05-27,4.908177886085401
1998-05-28,4.92491771301998
1998-05-29,4.899881291021264
1998-06-01,4.904989274051864
1998-06-02,4.911809997431212
1998-06-03,4.877435333473437
1998-06-04,4.914287087466817
1998-06-05,4.981250455553324
1998-06-08,4.988755262731937
1998-06-09,4.998780240258049
1998-06-10,4.975811149122593
1998-06-11,4.915230913494912
1998-06-12,4.927386127047928
1998-06-15,4.860797166171814
1998-06-16,4.885847086515742
1998-06-17,4.936177012680306
1998-06-18,4.933954168774706
1998-06-19,4.916008187196692
1998-06-22,4.924408321569848
1998-06-23,4.977699150485349
1998-06-24,5.029358912645754
1998-06-25,5.015283054469728
1998-06-26,5.030269404662725
1998-06-29,5.0523854527920005
1998-06-30,5.038953419028273
1998-07-01,5.098228014043865
1998-07-02,5.087899125058425
1998-07-06,5.142472596641432
1998-07-07,5.130439332834997
1998-07-08,5.183307864313154
1998-07-09,5.144775494036118
1998-07-10,5.172116592575704
1998-07-13,5.176294020101618
1998-07-14,5.23439610514835
1998-07-15,5.220828945632531
1998-07-16,5.265686083266536
1998-07-17,5.2806661260652765
1998-07-20,5.264872914628898
1998-07-21,5.1657981864897256
1998-07-22,5.161973755818624
1998-07-23,5.069998805759728
1998-07-24,5.073104203609634
1998-07-27,5.0922324876471246
1998-07-28,5.042498941491076
1998-07-29,5.030109106174889
1998-07-30,5.075533253394359
1998-07-31,5.011709426314904
1998-08-03,4.991722015885079
1998-08-04,4.902193386942787
1998-08-05,4.916931540234301
1998-08-06,4.930925703743502
1998-08-07,4.9305834876744745
1998-08-10,4.917519018604398
1998-08-11,4.891541567065107
1998-08-12,4.914416179555647
1998-08-13,4.897124565097275
1998-08-14,4.876455201179849
1998-08-17,4.903643473046382
1998-08-18,4.9297444237860955
1998-08-19,4.923923623241098
1998-08-20,4.912169001696124
1998-08-21,4.894867933874344
1998-08-24,4.904367658757458
1998-08-25,4.911379108151881
1998-08-26,4.8972483909520435
1998-08-27,4.832526811604683
1998-08-28,4.816432012422563
1998-08-31,4.747942439201549
1998-09-01,4.781337800130273
1998-09-02,4.776461355931987
1998-09-03,4.765988911682129
1998-09-04,4.757542152504183
1998-09-08,4.803629693884565
1998-09-09,4.783495723242114
1998-09-10,4.755430765839135
1998-09-11,4.779808305634852
1998-09-14,4.798069696758761
1998-09-15,4.806970597356161
1998-09-16,4.8166106464482406
1998-09-17,4.782727592686511
1998-09-18,4.784056086984245
1998-09-21,4.788319513318271
1998-09-22,4.794758012941836
1998-09-23,4.839957474699367
1998-09-24,4.804031387340692
1998-09-25,4.806810790111174
1998-09-28,4.812232128348791
1998-09-29,4.812676843276056
1998-09-30,4.774140720132522
1998-10-01,4.742168256486339
1998-10-02,4.757544137965131
1998-10-05,4.742371399737472
1998-10-06,4.738495270755287
1998-10-07,4.723784765508574
1998-10-08,4.713007447657749
1998-10-09,4.7348582583264305
1998-10-13,4.745345790233589
1998-10-14,4.757141993334637
1998-10-15,4.805923712690882
1998-10-16,4.819672320298153
1998-10-19,4.8280515558551
1998-10-20,4.830429959554124
1998-10-21,4.83968310212302
1998-10-22,4.8527781540839365
1998-10-23,4.839592955109432
1998-10-26,4.842264252463767
1998-10-27,4.831050953630834
1998-10-28,4.835335294923963
1998-10-29,4.863996775165725
1998-10-30,4.888455021376435
1998-11-02,4.918796410364391
1998-11-03,4.917130982828173
1998-11-04,4.933682403016043
1998-11-05,4.966570382945778
1998-11-06,4.98363054680109
1998-11-09,4.957323870120897
1998-11-10,4.953355383952729
1998-11-12,4.931835385301593
1998-11-13,4.947044713864725
1998-11-16,4.966522350122
1998-11-17,4.973168786114919
1998-11-18,4.98377900210756
1998-11-19,5.001479669917447
1998-11-20,5.028345697156888
1998-11-23,5.106019272046275
1998-11-24,5.0887131444385325
1998-11-25,5.100046043347546
1998-11-27,5.117643943303466
1998-11-30,5.0292797833332905
1998-12-01,5.053915488311548
1998-12-02,5.044715532654285
1998-12-03,4.998177258251902
1998-12-04,5.044629463811574
1998-12-07,5.068906826474618
1998-12-08,5.054507232816651
1998-12-09,5.059073859265006
1998-12-10,5.0193832915760614
1998-12-11,5.022240198345707
1998-12-14,4.975390938383747
1998-12-15,5.0072317385142115
1998-12-16,5.005766118242646
1998-12-17,5.034425627569098
1998-12-18,5.0489677402379565
1998-12-21,5.08219447761173
1998-12-22,5.083987730216894
1998-12-23,5.15126584836596
1998-12-24,5.143552382701874
1998-12-28,5.14120519510206
1998-12-29,5.182241611627749
1998-12-30,5.154500455388059
1998-12-31,5.151185584281039
1999-01-04,5.148668359626756
1999-01-05,5.181035955189624
1999-01-06,5.2418142633843
1999-01-07,5.235557147539363
1999-01-08,5.2473539241086735
1999-01-11,5.220370509657207
1999-01-12,5.171144637191134
1999-01-13,5.1625860322625
1999-01-14,5.130107283900265
1999-01-15,5.168429970622904
1999-01-19,5.18190135205308
1999-01-20,5.188991100781111
1999-01-21,5.154648349516798
1999-01-22,5.140852281928224
1999-01-25,5.152305829248511
1999-01-26,5.177341481212727
1999-01-27,5.163321627516116
1999-01-28,5.196390554369906
1999-01-29,5.219900215786051
1999-02-01,5.21002747586662
1999-02-02,5.1921356530485685
1999-02-03,5.2080341855670005
1999-02-04,5.170277496757313
1999-02-05,5.157109804370654
1999-02-08,5.163389150294512
1999-02-09,5.125333032845034
1999-02-10,5.134986429693747
1999-02-11,5.176940471297411
1999-02-12,5.137030570833459
1999-02-16,5.153858729387821
1999-02-17,5.128256688520784
1999-02-18,5.146220818422386
1999-02-19,5.148866320586634
1999-02-22,5.197301620381205
1999-02-23,5.195520155398931
1999-02-24,5.164055748641218
1999-02-25,5.149862658125241
1999-02-26,5.139140136015948
1999-03-01,5.137808477577443
1999-03-02,5.120963729248316
1999-03-03,5.124258403069048
1999-03-04,5.152942976651915
1999-03-05,5.204209474224529
1999-03-08,5.2198420359120625
1999-03-09,5.2138662595480065
1999-03-10,5.227805819845079
1999-03-11,5.24973366991578
1999-03-12,5.243292706655666
1999-03-15,5.268741560810435
1999-03-16,5.267037940592839
1999-03-17,5.250341683330021
1999-03-18,5.285804502625278
1999-03-19,5.249386041998486
1999-03-22,5.244620228320633
1999-03-23,5.175586073522259
1999-03-24,5.186469347583481
1999-03-25,5.224306893166546
1999-03-26,5.20925452348698
1999-03-29,5.268104160906074
1999-03-30,5.247187705367606
1999-03-31,5.216145731597071
1999-04-01,5.232616789863472
1999-04-05,5.300707804034095
1999-04-06,5.29283828885935
1999-04-07,5.313904515041666
1999-04-08,5.353236027714994
1999-04-09,5.3634346934668615
1999-04-12,5.38923287148299
1999-04-13,5.367505935224166
1999-04-14,5.318304608777105
1999-04-15,5.307546928631933
1999-04-16,5.299481507247963
1999-04-19,5.237397374438856
1999-04-20,5.266435226353986
1999-04-21,5.324113163774247
1999-04-22,5.373888409516694
1999-04-23,5.369335675357595
1999-04-26,5.376622103011051
1999-04-27,5.382514551188705
1999-04-28,5.356783297367545
1999-04-29,5.340692234218223
1999-04-30,5.328812803953334
1999-05-03,5.36512460601189
1999-05-04,5.319943502692586
1999-05-05,5.347332031554921
1999-05-06,5.319270241024551
1999-05-07,5.3394622123963735
1999-05-10,5.330932834410977
1999-05-11,5.356197045891412
1999-05-12,5.371045237714683
1999-05-13,5.377081528872525
1999-05-14,5.322126681549388
1999-05-17,5.324866367762519
1999-05-18,5.315176539755278
1999-05-19,5.3323835354191305
1999-05-20,5.322371191527916
1999-05-21,5.305688433565173
1999-05-24,5.259128663206701
1999-05-25,5.224615522591898
1999-05-26,5.253768515791662
1999-05-27,5.21740209723483
1999-05-28,5.248329950483267
1999-06-01,5.236832607161736
1999-06-02,5.237777970812562
1999-06-03,5.246161614484962
1999-06-04,5.296098145123834
1999-06-07,5.310904616952598
1999-06-08,5.274491013329612
1999-06-09,5.277227525181703
1999-06-10,5.24386502144153
1999-06-11,5.226517173165852
1999-06-14,5.227169778040146
1999-06-15,5.239557585726574
1999-06-16,5.292368227197858
1999-06-17,5.31501470967027
1999-06-18,5.322300358685957
1999-06-21,5.337835177908212
1999-06-22,5.304984670382768
1999-06-23,5.297826459913572
1999-06-24,5.2523502147874055
1999-06-25,5.2512883029811945
1999-06-28,5.291997126459481
1999-06-29,5.33895628521884
1999-06-30,5.392126067607754
1999-07-01,5.4147122970289185
1999-07-02,5.446879426010394
1999-07-06,5.436073830537743
1999-07-07,5.457939452020422
1999-07-08,5.4537247738253685
1999-07-09,5.479947223730222
1999-07-12,5.464259392907668
1999-07-13,5.447029073043774
1999-07-14,5.461063974425479
1999-07-15,5.496750920824803
1999-07-16,5.5284837681422925
1999-07-19,5.484176468746195
1999-07-20,5.382717852792373
1999-07-21,5.388306927911396
1999-07-22,5.340131441692034
1999-07-23,5.330905057070144
1999-07-26,5.310346892398575
1999-07-27,5.339864912614524
1999-07-28,5.345627247421599
1999-07-29,5.288979389658191
1999-07-30,5.26394631278382
1999-08-02,5.265277590649363
1999-08-03,5.2544737648375515
1999-08-04,5.224975634118168
1999-08-05,5.238558164980056
1999-08-06,5.216259098396453
1999-08-09,5.211967423330941
1999-08-10,5.185845106947574
1999-08-11,5.217004393711269
1999-08-12,5.20988036895065
1999-08-13,5.267367152961829
1999-08-16,5.274854506550793
1999-08-17,5.305170157813411
1999-08-18,5.276246505233915
1999-08-19,5.255741939195889
1999-08-20,5.282162510439028
1999-08-23,5.336015640803498
1999-08-24,5.343708116984089
1999-08-25,5.387137110482142
1999-08-26,5.333774881280026
1999-08-27,5.29741411002428
1999-08-30,5.236633521434017
1999-08-31,5.232212091324206
1999-09-01,5.255105865331421
1999-09-02,5.2260089295225844
1999-09-03,5.3073492502151005
1999-09-07,5.287804625702872
1999-09-08,5.273258002734834
1999-09-09,5.2811212353958545
1999-09-10,5.290713420533502
1999-09-13,5.271036397659216
1999-09-14,5.252024635119778
1999-09-15,5.2107351229742065
1999-09-16,5.211818200745606
1999-09-17,5.24584750034982
1999-09-20,5.246105348746539
1999-09-21,5.184502083960065
1999-09-22,5.1902232518752385
1999-09-23,5.129353646461101
1999-09-24,5.1242459281418595
1999-09-27,5.134259912527869
1999-09-28,5.1321952520680485
1999-09-29,5.105785493330447
1999-09-30,5.134913805388252
1999-10-01,5.135120469465946
1999-10-04,5.181855607776368
1999-10-05,5.174670675720143
1999-10-06,5.226490471825191
1999-10-07,5.2055513400278395
1999-10-08,5.249039618493645
1999-10-12,5.177429092007736
1999-10-13,5.1082359891166655
1999-10-14,5.104053859614707
1999-10-15,5.033779243087275
1999-10-18,5.044704228525608
1999-10-19,5.05682338876407
1999-10-20,5.110022351120137
1999-10-21,5.096576088900873
1999-10-22,5.137917102939873
1999-10-25,5.115405935404941
1999-10-26,5.08769719477285
1999-10-27,5.120931447814397
1999-10-28,5.22361965986113
1999-10-29,5.281920718324794
1999-11-01,5.262633549629482
1999-11-02,5.244899782820094
1999-11-03,5.263200381726633
1999-11-04,5.2826868675959995
1999-11-05,5.302099447596637
1999-11-08,5.321615615313373
1999-11-09,5.288538202422212
1999-11-10,5.309998575913844
1999-11-12,5.37153947410751
1999-11-15,5.366755022034865
1999-11-16,5.433461170527223
1999-11-17,5.404376188009989
1999-11-18,5.447682882914349
1999-11-19,5.437636599629603
1999-11-22,5.433762733320984
1999-11-23,5.379269190872485
1999-11-24,5.416971104979501
1999-11-26,5.415476144478118
1999-11-29,5.391956970621616
1999-11-30,5.349822212132939
1999-12-01,5.369323564126906
1999-12-02,5.398890668418416
1999-12-03,5.464792061246134
1999-12-06,5.430573576972474
1999-12-07,5.38771386943043
1999-12-08,5.372435179669955
1999-12-09,5.384480016423934
1999-12-10,5.410032822522572
1999-12-13,5.404972524258275
1999-12-14,5.372195189735624
1999-12-15,5.396773506362117
1999-12-16,5.4111814894756805
1999-12-17,5.417187887028989
1999-12-20,5.408926160819576
1999-12-21,5.443691835342621
1999-12-22,5.450401369604815
1999-12-23,5.506695518210592
1999-12-27,5.5031685473048535
1999-12-28,5.504503914050155
1999-12-29,5.518451588132691
1999-12-30,5.520851821546021
1999-12-31,5.533678299979248
2000-01-03,5.504347405578849
2000-01-04,5.382994220657288
2000-01-05,5.3877739060383325
2000-01-06,5.390261698558605
2000-01-07,5.464593659590411
2000-01-10,5.508275112520997
2000-01-11,5.4568289938195305
2000-01-12,5.4408955141495925
2000-01-13,5.4836703143145575
2000-01-14,5.52551101400095
2000-01-18,5.492596481256206
2000-01-19,5.494687917486103
2000-01-20,5.466837906078479
2000-01-21,5.45549598717868
2000-01-24,5.338292628650537
2000-01-25,5.357124636021439
2000-01-26,5.342772593838835
2000-01-27,5.32940258887292
2000-01-28,5.240411635098531
2000-01-31,5.308107514750784
2000-02-01,5.339282134586644
2000-02-02,5.338902845327423
2000-02-03,5.377549810417153
2000-02-04,5.375942014338307
2000-02-07,5.375578217584774
2000-02-08,5.41927532809509
2000-02-09,5.333340934720909
2000-02-10,5.346029452208559
2000-02-11,5.273572685262429
2000-02-14,5.279757103034555
2000-02-15,5.306380103524163
2000-02-16,5.270741301916472
2000-02-17,5.2721359532797
2000-02-18,5.169517322307401
2000-02-22,5.181399520864798
2000-02-23,5.19819341776344
2000-02-24,5.18147676578159
2000-02-25,5.137007733338475
2000-02-28,5.167665733093591
2000-02-29,5.210379486802563
2000-03-01,5.242475978496006
2000-03-02,5.249986069150555
2000-03-03,5.334518024332205
2000-03-06,5.268450154355273
2000-03-07,5.16328408112822
2000-03-08,5.1889915139146
2000-03-09,5.273280840947571
2000-03-10,5.255105103993314
2000-03-13,5.220687349866169
2000-03-14,5.157026211151544
2000-03-15,5.232653943864859
2000-03-16,5.412493395519668
2000-03-17,5.431074890219359
2000-03-20,5.410158343086832
2000-03-21,5.504614234559159
2000-03-22,5.523685830157692
2000-03-23,5.600325807933161
2000-03-24,5.600618803042383
2000-03-27,5.5918733205321915
2000-03-28,5.556461020908544
2000-03-29,5.5581570136886045
2000-03-30,5.511111863111002
2000-03-31,5.535979028492555
2000-04-03,5.552557331964685
2000-04-04,5.52722297821189
2000-04-05,5.514160773912867
2000-04-06,5.536811814114021
2000-04-07,5.563321021106196
2000-04-10,5.537434826309002
2000-04-11,5.529990926074468
2000-04-12,5.471443271122826
2000-04-13,5.429654452704904
2000-04-14,5.3004265182653665
2000-04-17,5.355617466645446
2000-04-18,5.420274370650775
2000-04-19,5.392766836837601
2000-04-20,5.405681178422514
2000-04-24,5.39636490495272
2000-04-25,5.480981766187046
2000-04-26,5.447166786206577
2000-04-27,5.454277853609347
2000-04-28,5.4303452965606445
2000-05-01,5.46346713535303
2000-05-02,5.420643996605559
2000-05-03,5.3701279751494235
2000-05-04,5.362765331871733
2000-05-05,5.395290136752131
2000-05-08,5.380534981462843
2000-05-09,5.360474601440051
2000-05-10,5.314164157324798
2000-05-11,5.351591115116429
2000-05-12,5.374359360807125
2000-05-15,5.435787383533373
2000-05-16,5.464866474837321
2000-05-17,5.424583244629655
2000-05-18,5.400363691873623
2000-05-19,5.330844393125664
2000-05-22,5.318042420982894
2000-05-23,5.265092333854984
2000-05-24,5.315722227337262
2000-05-25,5.276195429034449
2000-05-26,5.268429827645931
2000-05-30,5.368002582963586
2000-05-31,5.366931252552399
2000-06-01,5.4362894322685005
2000-06-02,5.514009001956694
2000-06-05,5.4856513758856575
2000-06-06,5.459825016087288
2000-06-07,5.4945151307903455
2000-06-08,5.4684511746922855
2000-06-09,5.456053481904347
2000-06-12,5.425603127536961
2000-06-13,5.489864389079613
2000-06-14,5.49305023459388
2000-06-15,5.517185402233768
2000-06-16,5.471869193693994
2000-06-19,5.541579718356371
2000-06-20,5.509525445848295
2000-06-21,5.519436446246297
2000-06-22,5.433259375514412
2000-06-23,5.403151315436364
2000-06-26,5.440960579318029
2000-06-27,5.428107814299605
2000-06-28,5.4403461280330365
2000-06-29,5.399247885632122
2000-06-30,5.446926828819982
2000-07-03,5.4989431440205765
2000-07-05,5.420197941654659
2000-07-06,5.451220526010669
2000-07-07,5.518571920363438
2000-07-10,5.506809757028681
2000-07-11,5.523670072928367
2000-07-12,5.563092188199534
2000-07-13,5.572719773370342
2000-07-14,5.619331836171325
2000-07-17,5.62113695705356
2000-07-18,5.562643104808816
2000-07-19,5.5227179414693675
2000-07-20,5.569349215732062
2000-07-21,5.512670166618156
2000-07-24,5.4540688510958235
2000-07-25,5.487991368185278
2000-07-26,5.410499269447314
2000-07-27,5.400928863190539
2000-07-28,5.298570080161034
2000-07-31,5.336018138288957
2000-08-01,5.358519851788923
2000-08-02,5.36040972872656
2000-08-03,5.406499292439017
2000-08-04,5.440982148327898
2000-08-07,5.503746942809949
2000-08-08,5.516510714758672
2000-08-09,5.479154530713044
2000-08-10,5.43359499102083
2000-08-11,5.475403091127217
2000-08-14,5.551509510934018
2000-08-15,5.521862238205637
2000-08-16,5.503036350582284
2000-08-17,5.569337514810409
2000-08-18,5.550398496391909
2000-08-21,5.585831335006221
2000-08-22,5.579846334463596
2000-08-23,5.613983430491202
2000-08-24,5.624272779283727
2000-08-25,5.61571884405432
2000-08-28,5.652894798266097
2000-08-29,5.632153613943098
2000-08-30,5.598280376737636
2000-08-31,5.668310502697935
2000-09-01,5.671693926960909
2000-09-05,5.612194666328579
2000-09-06,5.561866394051948
2000-09-07,5.593540236697262
2000-09-08,5.565233681129948
2000-09-11,5.544728775824598
2000-09-12,5.516100833247834
2000-09-13,5.527355859112905
2000-09-14,5.511307301190622
2000-09-15,5.451120483222279
2000-09-18,5.368437715411844
2000-09-19,5.418372059493116
2000-09-20,5.388583035231655
2000-09-21,5.380920127518182
2000-09-22,5.379842594860177
2000-09-25,5.349894319184167
2000-09-26,5.315574498226397
2000-09-27,5.313791951492731
2000-09-28,5.403868374609939
2000-09-29,5.32764810604654
2000-10-02,5.330938156821355
2000-10-03,5.301490132592362
2000-10-04,5.323884473820792
2000-10-05,5.329623612171163
2000-10-06,5.2458197425209
2000-10-10,5.187772475837087
2000-10-11,5.138089533026628
2000-10-12,5.07013777329256
2000-10-13,5.136683767268888
2000-10-16,5.1374918772958
2000-10-17,5.090510963073393
2000-10-18,5.076550684911335
2000-10-19,5.154812848043806
2000-10-20,5.172444372269989
2000-10-23,5.16979193999667
2000-10-24,5.175017807353817
2000-10-25,5.098655670961071
2000-10-26,5.097769989228497
2000-10-27,5.123045149255215
2000-10-30,5.160056479010905
2000-10-31,5.226931121973206
2000-11-01,5.206735229330825
2000-11-02,5.22336954585869
2000-11-03,5.219441892171407
2000-11-06,5.232981372374595
2000-11-07,5.232248335751085
2000-11-08,5.182095645688609
2000-11-09,5.162852191336
2000-11-10,5.098666231314079
2000-11-13,5.07321803829414
2000-11-14,5.126332917063544
2000-11-15,5.1396705589120435
2000-11-16,5.104011456175973
2000-11-17,5.0937327687189
2000-11-20,5.0364795204524615
2000-11-21,5.0453699571276704
2000-11-22,4.995584337934487
2000-11-24,5.031586720706876
2000-11-27,5.046644158352947
2000-11-28,5.021595464985602
2000-11-29,5.032427017669086
2000-11-30,4.9844199431572465
2000-12-01,4.984869104070066
2000-12-04,5.003054388481913
2000-12-05,5.096919741634977
2000-12-06,5.041602787696604
2000-12-07,5.0241376760512555
2000-12-08,5.081200414745284
2000-12-11,5.109527104165874
2000-12-12,5.08705322924145
2000-12-13,5.062104605804482
2000-12-14,5.014840398883829
2000-12-15,4.95005414183353
2000-12-18,4.971137264904644
2000-12-19,4.9399069894853085
2000-12-20,4.862001059713097
2000-12-21,4.876366640584169
2000-12-22,4.926653528028195
2000-12-26,4.943737810913195
2000-12-27,4.966997956817228
2000-12-28,4.976303887253374
2000-12-29,4.948907061073742
2001-01-02,4.8798463712170665
2001-01-03,4.982050091322868
2001-01-04,4.954112628154673
2001-01-05,4.886908681049584
2001-01-08,4.882621491495879
2001-01-09,4.8904814049069865
2001-01-10,4.912981717866265
2001-01-11,4.939518382177895
2001-01-12,4.922114030834254
2001-01-16,4.940962231004779
2001-01-17,4.947141395863299
2001-01-18,4.98878907523209
2001-01-19,4.974954058176276
2001-01-22,4.975882729061452
2001-01-23,5.020985833361397
2001-01-24,5.032618447185976
2001-01-25,5.013213378227222
2001-01-26,5.006278191450612
2001-01-29,5.031423198047258
2001-01-30,5.057356869580077
2001-01-31,5.040142967465961
2001-02-01,5.06074914924523
2001-02-02,4.992327016952105
2001-02-05,5.005817596118701
2001-02-06,5.0002314390928335
2001-02-07,4.968642035681074
2001-02-08,4.944695708886354
2001-02-09,4.892720327069863
2001-02-12,4.936002918879234
2001-02-13,4.903738506546104
2001-02-14,4.895226359244405
2001-02-15,4.926396637263002
2001-02-16,4.844113278468812
2001-02-20,4.7817377323478185
2001-02-21,4.72903940628316
2001-02-22,4.723986198733872
2001-02-23,4.710682843931869
2001-02-26,4.751077341362636
2001-02-27,4.730649165963092
2001-02-28,4.698140744097303
2001-03-01,4.700330141444215
2001-03-02,4.688141116706113
2001-03-05,4.701281563555438
2001-03-06,4.724248123091394
2001-03-07,4.740619663582329
2001-03-08,4.74724491735222
2001-03-09,4.675513596593552
2001-03-12,4.564783983553633
2001-03-13,4.591291038774332
2001-03-14,4.535015162061799
2001-03-15,4.545948135148118
2001-03-16,4.506575019277123
2001-03-19,4.5385409176584615
2001-03-20,4.494182202660689
2001-03-21,4.463928466933159
2001-03-22,4.457523080986093
2001-03-23,4.487146911599402
2001-03-26,4.506803066348337
2001-03-27,4.556006376534786
2001-03-28,4.501205092905236
2001-03-29,4.4920192983857605
2001-03-30,4.51251529884585
2001-04-02,4.490034707575131
2001-04-03,4.42931461505059
2001-04-04,4.425231986218198
2001-04-05,4.489010296374576
2001-04-06,4.450682049936295
2001-04-09,4.464460408902848
2001-04-10,4.509910904983612
2001-04-11,4.505663686696279
2001-04-12,4.5378439199704435
2001-04-16,4.529621665549104
2001-04-17,4.555352610075157
2001-04-18,4.658805836628283
2001-04-19,4.697242957595604
2001-04-20,4.67091327121806
2001-04-23,4.629309490142492
2001-04-24,4.602117833475573
2001-04-25,4.636734416952204
2001-04-26,4.64784210455742
2001-04-27,4.68748987396605
2001-04-30,4.682023464957844
2001-05-01,4.71710936291192
2001-05-02,4.719363749374509
2001-05-03,4.676563208041568
2001-05-04,4.712939970326269
2001-05-07,4.7057167465992285
2001-05-08,4.700733057860089
2001-05-09,4.688089423993758
2001-05-10,4.687277837482034
2001-05-11,4.665205100689637
2001-05-14,4.6730686959978245
2001-05-15,4.674251972593754
2001-05-16,4.758946801299474
2001-05-17,4.768631156120117
2001-05-18,4.778604883805875
2001-05-21,4.839918573451788
2001-05-22,4.829353541072504
2001-05-23,4.770462802400768
2001-05-24,4.781659045294795
2001-05-25,4.733855336552112
2001-05-29,4.702729020055729
2001-05-30,4.648958387381202
2001-05-31,4.672203077795438
2001-06-01,4.683186726542015
2001-06-04,4.699199672532008
2001-06-05,4.740865270636477
2001-06-06,4.700166312213963
2001-06-07,4.7194126628625
2001-06-08,4.6836493457574475
2001-06-11,4.652877305770039
2001-06-12,4.656820463303358
2001-06-13,4.618345301175663
2001-06-14,4.5635347698138435
2001-06-15,4.551503288562353
