,spxl_simulation
2003-08-01,353881.2976186573
2003-08-04,356759.007283905
2003-08-05,337839.8471330441
2003-08-06,339526.8632504098
2003-08-07,346928.05757300294
2003-08-08,350621.5753727274
2003-08-11,353835.3716896354
2003-08-12,364386.4244750927
2003-08-13,357395.7062936707
2003-08-14,364441.8057260478
2003-08-15,364603.6910883105
2003-08-18,374603.29940372944
2003-08-19,377522.0877620935
2003-08-20,375190.5635138538
2003-08-21,378517.4186388716
2003-08-22,366945.9338227764
2003-08-25,367651.71171560953
2003-08-26,370988.8513445913
2003-08-27,371040.889323591
2003-08-28,377782.0643859188
2003-08-29,383609.6205258122
2003-08-31,385186.1347666885
2003-09-01,384280.9473499868
2003-09-02,400254.1052239509
2003-09-03,405266.6857881818
2003-09-04,407264.2424227602
2003-09-05,399427.2226542499
2003-09-08,411436.28782497224
2003-09-09,401285.7044824008
2003-09-10,386856.2322995794
2003-09-11,393154.8128502734
2003-09-12,395703.49511291337
2003-09-15,391235.70915113593
2003-09-16,408001.82564652653
2003-09-17,404001.7874316167
2003-09-18,420063.3335326232
2003-09-19,416070.4596408008
2003-09-22,399817.1311554195
2003-09-23,407083.4463845524
2003-09-24,383746.43356658553
2003-09-25,376762.2738410234
2003-09-26,369514.24461909366
2003-09-29,380319.5975056708
2003-09-30,369827.5760633801
2003-10-01,393747.94110528805
2003-10-02,396075.50428395544
2003-10-03,407251.8439748215
2003-10-06,412573.9695951501
2003-10-07,418420.7936143594
2003-10-08,411796.99753736943
2003-10-09,417695.70112677495
2003-10-10,416870.69222471805
2003-10-13,425636.4778388259
2003-10-14,430664.17471857916
2003-10-15,427298.31464795035
2003-10-16,431334.53842347016
2003-10-17,418069.89886868576
2003-10-20,424521.4075931331
2003-10-21,426150.04026354844
2003-10-22,406981.0482921459
2003-10-23,411005.42117274675
2003-10-24,405192.1634688877
2003-10-27,407798.549245084
2003-10-28,426362.129638486
2003-10-29,427957.79955227266
2003-10-30,426507.31048593065
2003-10-31,432825.01530147874
2003-11-01,431818.6971409028
2003-11-03,442047.0425784689
2003-11-04,434803.80432129645
2003-11-05,433002.9606780569
2003-11-06,440692.0304660473
2003-11-07,434626.3788094024
2003-11-10,427057.0558903704
2003-11-11,426379.0842979721
2003-11-12,440979.73019636725
2003-11-13,440811.9831354002
2003-11-14,430723.5296699826
2003-11-17,422439.0639617173
2003-11-18,410910.1532833571
2003-11-19,420775.35744109197
2003-11-20,410114.38313906913
2003-11-21,412038.0273176907
2003-11-24,432080.36164688435
2003-11-25,434293.0696863139
2003-11-26,439912.81473863363
2003-11-28,439583.3642322259
2003-11-30,441356.94410821074
2003-12-01,455261.03129076766
2003-12-02,450775.6630530593
2003-12-03,448361.21123935754
2003-12-04,454647.0386847516
2003-12-05,444147.875997491
2003-12-08,453920.94994008547
2003-12-09,442288.25715188956
2003-12-10,440856.1718204501
2003-12-11,456024.00415691757
2003-12-12,459747.6723954739
2003-12-15,451896.4996685008
2003-12-16,460877.749197984
2003-12-17,462595.256372943
2003-12-18,478949.3975064919
2003-12-19,478244.0768095782
2003-12-22,483865.23482549156
2003-12-23,487936.5553368204
2003-12-24,485272.48359966255
2003-12-26,487714.64574377233
2003-12-29,505839.207839062
2003-12-30,506037.70599810453
2003-12-31,511173.44394646696
2004-01-01,510048.86236978474
2004-01-02,505294.3236864753
2004-01-05,524063.8434790522
2004-01-06,526074.2175463276
2004-01-07,529788.9210941853
2004-01-08,537655.7479092557
2004-01-09,523298.65485022106
2004-01-12,530792.1613890253
2004-01-13,522280.7490254579
2004-01-14,535255.9913666621
2004-01-15,537407.6343968702
2004-01-16,548465.817731518
2004-01-20,546913.638851907
2004-01-21,559642.6416782815
2004-01-22,554236.2886851843
2004-01-23,550740.2523344103
2004-01-26,570720.3267619087
2004-01-27,553922.1113386799
2004-01-28,531283.7962807339
2004-01-29,539214.1274723178
2004-01-30,534941.8818308397
2004-01-31,536993.2147960778
2004-02-01,535744.705571677
2004-02-02,541591.4724445683
2004-02-03,542671.6821388885
2004-02-04,529021.257468117
2004-02-05,531916.1103641032
2004-02-06,551930.1299058334
2004-02-09,547633.5769476261
2004-02-10,555870.5835876819
2004-02-11,573637.3087211979
2004-02-12,565215.8995363828
2004-02-13,555921.0329801054
2004-02-17,572171.3666293949
2004-02-18,564478.0048123555
2004-02-19,557457.1442609
2004-02-20,553133.5701727462
2004-02-23,548586.073932921
2004-02-24,545823.3719645274
2004-02-25,552385.3423104023
2004-02-26,554159.7940309581
2004-02-27,554180.8792036552
2004-02-29,556319.8421623209
2004-03-01,571068.349419242
2004-03-02,560863.6514900401
2004-03-03,563667.1555015208
2004-03-04,569285.8021988542
2004-03-05,572205.7094107638
2004-03-08,557848.5116248496
2004-03-09,548168.7134563086
2004-03-10,524082.79363672336
2004-03-11,500125.91695665277
2004-03-12,518799.6984737355
2004-03-15,496444.76476990856
2004-03-16,504798.4862657662
2004-03-17,522571.3604328549
2004-03-18,520555.2615996009
2004-03-19,503085.45424944436
2004-03-22,483508.9412608154
2004-03-23,481569.26384766423
2004-03-24,478089.7936261883
2004-03-25,501542.8239015722
2004-03-26,499989.9061184913
2004-03-29,519476.30085961585
2004-03-30,525744.8158886302
2004-03-31,526720.9409743373
2004-04-01,533824.3854272582
2004-04-02,547438.8234906297
2004-04-05,560016.4900553982
2004-04-06,556474.9855498195
2004-04-07,545358.5215441823
2004-04-08,543600.6863566358
2004-04-12,551995.3037365454
2004-04-13,529183.7063510858
2004-04-14,527377.3928252009
2004-04-15,528295.6215713706
2004-04-16,536375.4066390408
2004-04-19,538069.7725308702
2004-04-20,512935.8663176525
2004-04-21,521089.78552787617
2004-04-22,543097.5514846233
2004-04-23,544033.1698590707
2004-04-26,536756.5826515201
2004-04-27,540393.520588323
2004-04-28,518007.94161692826
2004-04-29,506190.73342008225
2004-04-30,499223.60762595414
2004-05-01,497950.58742650796
2004-05-03,511677.6993832679
2004-05-04,514486.8575719726
2004-05-05,517195.80228024034
2004-05-06,506743.638988561
2004-05-07,485857.32132657804
2004-05-10,470475.3779260475
2004-05-11,481271.3318138343
2004-05-12,483663.989893912
2004-05-13,482533.59717966674
2004-05-14,481537.1539384005
2004-05-17,466223.9028313488
2004-05-18,475739.47019769927
2004-05-19,472046.05365890317
2004-05-20,472690.2756694981
2004-05-21,478360.8936543799
2004-05-24,480769.3366055149
2004-05-25,503976.26554553973
2004-05-26,506523.1112438519
2004-05-27,515143.69667252945
2004-05-28,514295.99810128636
2004-05-31,516422.4494301947
2004-06-01,515480.7117771115
2004-06-02,520687.4324586505
2004-06-03,509072.398372312
2004-06-04,517066.51640817407
2004-06-07,541809.6472414389
2004-06-08,544296.3276562152
2004-06-09,528762.8140191991
2004-06-10,535948.5417365157
2004-06-14,520109.8822117988
2004-06-15,529406.8399448607
2004-06-16,531560.2293612958
2004-06-17,529414.5322580268
2004-06-18,533559.9982364324
2004-06-21,526882.0731184431
2004-06-22,532608.3601807602
2004-06-23,546179.0203570059
2004-06-24,541273.1059063766
2004-06-25,532396.5893744437
2004-06-28,530854.4588839108
2004-06-29,534837.7913993007
2004-06-30,543561.5777473794
2004-07-01,524722.7583205206
2004-07-02,519737.7093902054
2004-07-06,507011.6666548669
2004-07-07,509880.0968759266
2004-07-08,497248.55828880053
2004-07-09,502205.0864406377
2004-07-12,504269.70776802866
2004-07-13,505321.91149975115
2004-07-14,500312.334905226
2004-07-15,493837.177482953
2004-07-16,486722.3253477672
2004-07-19,486053.0973542866
2004-07-20,496325.01449576404
2004-07-21,476441.5663003327
2004-07-22,480290.00831674883
2004-07-23,466293.32896247436
2004-07-26,463531.3687639003
2004-07-27,477315.11734426016
2004-07-28,478067.6592038264
2004-07-29,484607.85199214646
2004-07-30,486292.47702231014
2004-07-31,488339.6145822018
2004-08-01,486532.75800824765
2004-08-02,493004.87102529034
2004-08-03,483722.8713725793
2004-08-04,482304.66083061625
2004-08-05,458671.0369123255
2004-08-06,437350.9138103354
2004-08-09,438874.7403299291
2004-08-10,455938.8106706654
2004-08-11,451800.6528104011
2004-08-12,435957.8551047229
2004-08-13,437871.6124967718
2004-08-16,455791.45901344414
2004-08-17,458775.5389345997
2004-08-18,475883.14056614507
2004-08-19,470727.73859166575
2004-08-20,479922.894256978
2004-08-23,476403.6865574454
2004-08-24,477049.57916218176
2004-08-25,488480.1896326101
2004-08-26,488632.91361609823
2004-08-27,492168.297906333
2004-08-30,480659.187876943
2004-08-31,489408.2156434507
2004-09-01,489590.20724497596
2004-09-02,506039.07103445486
2004-09-03,499665.44883097784
2004-09-07,509969.5302891738
2004-09-08,503085.96816312376
2004-09-09,505918.5003613989
2004-09-10,513416.50046297704
2004-09-13,515999.4769806565
2004-09-14,519429.9286832825
2004-09-15,508415.8146682353
2004-09-16,512656.43828291836
2004-09-17,519548.82768692396
2004-09-20,510757.7272827036
2004-09-21,520431.74447732745
2004-09-22,498649.69800678705
2004-09-23,491643.8499045338
2004-09-24,493952.81197969447
2004-09-27,485136.11595249875
2004-09-28,493742.0710816872
2004-09-29,500047.04597082356
2004-09-30,501868.41688390216
2004-10-01,522496.02308197034
2004-10-04,527559.1384788307
2004-10-05,526575.7678790519
2004-10-06,537095.6187495224
2004-10-07,520989.98483272904
2004-10-08,509205.0499250077
2004-10-11,512247.53783847805
2004-10-12,508741.64604241453
2004-10-13,497578.99928608054
2004-10-14,483672.4101905913
2004-10-15,490110.29387154686
2004-10-18,497812.4507107001
2004-10-19,483327.4264222552
2004-10-20,483873.1632407201
2004-10-21,487575.8334799128
2004-10-22,473345.184061137
2004-10-25,472107.97433674446
2004-10-26,493162.9251320651
2004-10-27,512197.8184656718
2004-10-28,514962.42098777014
2004-10-29,518723.5944098422
2004-10-31,520933.1928987573
2004-11-01,518645.09993681137
2004-11-02,518693.07320937485
2004-11-03,536069.4444592263
2004-11-04,562030.8261848935
2004-11-05,568539.6399128117
2004-11-08,566644.5716111322
2004-11-09,565439.6007969974
2004-11-10,563711.972481075
2004-11-11,579060.3534086247
2004-11-12,594862.2260724347
2004-11-15,594295.7331935001
2004-11-16,581650.9956995845
2004-11-17,591291.6229225579
2004-11-18,593684.2608094172
2004-11-19,573781.2719260908
2004-11-22,583906.7404917588
2004-11-23,583436.7299593153
2004-11-24,590581.4717300788
2004-11-26,591892.0082267213
2004-11-29,585742.1600688059
2004-11-30,581067.2110147385
2004-12-01,603925.4457191612
2004-12-02,602319.4580632551
2004-12-03,603570.4548789026
2004-12-06,602147.5516799189
2004-12-07,582119.9048723533
2004-12-08,590612.7541189111
2004-12-09,600220.9185741092
2004-12-10,598319.2151266236
2004-12-13,614431.6626782676
2004-12-14,621634.3377597226
2004-12-15,625235.5697825385
2004-12-16,621305.6064026387
2004-12-17,607322.9694961244
2004-12-20,607985.1526394465
2004-12-21,624449.6422833878
2004-12-22,630827.2114827037
2004-12-23,631678.0419084036
2004-12-27,623493.9029635495
2004-12-28,636850.187551612
2004-12-29,636682.6811011367
2004-12-30,636814.5731427459
2004-12-31,636801.945982279
2005-01-01,633092.5746469323
2005-01-03,617646.0169742327
2005-01-04,595994.8101912698
2005-01-05,589484.2552225789
2005-01-06,595660.434755384
2005-01-07,593078.9437765232
2005-01-10,599144.957016415
2005-01-11,588157.2267698748
2005-01-12,595158.5889915484
2005-01-13,579725.7139583488
2005-01-14,590145.3352968616
2005-01-18,607250.1058954225
2005-01-19,589937.0229725242
2005-01-20,576138.8058681721
2005-01-21,565028.1049836068
2005-01-24,559025.4310862524
2005-01-25,565718.4529559345
2005-01-26,573916.8602351017
2005-01-27,574597.7837313019
2005-01-28,569892.8158355865
2005-01-31,586713.5030583197
2005-02-01,595093.1711109929
2005-02-02,600742.7403363999
2005-02-03,595734.218035736
2005-02-04,615446.3671649275
2005-02-07,613410.9554222783
2005-02-08,614274.5173231208
2005-02-09,598447.0250214541
2005-02-10,605983.9077985896
2005-02-11,618549.92349072
2005-02-14,619818.1765227576
2005-02-15,625928.952929671
2005-02-16,626245.0547868666
2005-02-17,611333.901468742
2005-02-18,612592.2021931062
2005-02-22,585909.2251952423
2005-02-23,595741.8204520679
2005-02-24,609825.7495785435
2005-02-25,626827.7777823396
2005-02-28,617341.9685828029
2005-03-01,623567.1872514893
2005-03-02,623031.9083342705
2005-03-03,623609.2092271384
2005-03-04,641589.6252506236
2005-03-07,646587.9265687099
2005-03-08,637253.3406102627
2005-03-09,617756.1397134451
2005-03-10,621170.5616349359
2005-03-11,607014.0450477102
2005-03-14,617232.2520851507
2005-03-15,603275.5581010567
2005-03-16,588624.4611680078
2005-03-17,591781.5154551553
2005-03-18,590922.442165156
2005-03-21,582151.3943294913
2005-03-22,564320.7131996609
2005-03-23,565482.8490794428
2005-03-24,563854.094269737
2005-03-28,567961.2576426135
2005-03-29,554995.3495425419
2005-03-30,577904.1783349141
2005-03-31,579119.0794384897
2005-04-01,563783.7899525443
2005-04-04,568375.3914894855
2005-04-05,575992.8953132619
2005-04-06,579889.5166915015
2005-04-07,590253.6800768983
2005-04-08,575452.8815529497
2005-04-11,575444.3113871976
2005-04-12,584993.9781932734
2005-04-13,564328.9789232559
2005-04-14,547373.3440553226
2005-04-15,519894.2134737255
2005-04-18,524459.651501453
2005-04-19,533774.6686187928
2005-04-20,512527.6967838043
2005-04-21,542853.1127650857
2005-04-22,531838.0389181834
2005-04-25,545637.3803389721
2005-04-26,531149.2255477229
2005-04-27,537422.3735709548
2005-04-28,519052.5080217363
2005-04-29,537596.74456
2005-04-30,539940.4963752163
2005-05-01,536106.9188509523
2005-05-02,543467.6594450924
2005-05-03,542056.8845375292
2005-05-04,562313.6443700995
2005-05-05,557957.5469212506
2005-05-06,556107.8726762409
2005-05-09,566753.2524672834
2005-05-10,548528.3822790728
2005-05-11,555406.2819355176
2005-05-12,538666.3556806517
2005-05-13,531243.2692061529
2005-05-16,547296.4080985022
2005-05-17,558697.5342614482
2005-05-18,575467.3635448785
2005-05-19,583482.1881607348
2005-05-20,580813.4380658133
2005-05-23,587500.2160877418
2005-05-24,587786.4966387192
2005-05-25,581767.2320577916
2005-05-26,592904.7925420818
2005-05-27,594603.7802409466
2005-05-31,586363.2196659687
2005-06-01,597812.4296565084
2005-06-02,600876.3962279522
2005-06-03,588473.2780831254
2005-06-06,590648.8957724854
2005-06-07,590255.1599028995
2005-06-08,586400.7645645757
2005-06-09,595595.2532596944
2005-06-10,591375.4437751396
2005-06-13,595364.4329930221
2005-06-14,599936.6108665646
2005-06-15,603903.8779871021
2005-06-16,610456.223927893
2005-06-17,619505.5807280035
2005-06-20,618167.2528422611
2005-06-21,614345.198228566
2005-06-22,614730.4930953648
2005-06-23,594727.4876294396
2005-06-24,581092.4802717837
2005-06-27,579781.5976772924
2005-06-28,595651.5966587425
2005-06-29,593069.6715395179
2005-06-30,582991.6211328413
2005-07-01,582840.760099161
2005-07-05,598261.3168294742
2005-07-06,583268.0548896217
2005-07-07,587535.1492592096
2005-07-08,608097.0286948659
2005-07-11,619483.1097400413
2005-07-12,623679.6969373574
2005-07-13,625308.00671055
2005-07-14,630205.2948060058
2005-07-15,632368.8459361775
2005-07-18,621852.9064739132
2005-07-19,634385.7439811472
2005-07-20,643416.5167941592
2005-07-21,630639.0651094217
2005-07-22,640851.5770863391
2005-07-25,633579.1876516608
2005-07-26,636847.770744581
2005-07-27,645558.8706169772
2005-07-28,656384.3523136467
2005-07-29,641253.559504629
2005-07-31,644001.1282391822
2005-08-01,640268.1677480234
2005-08-02,653878.5648017551
2005-08-03,655302.859715267
2005-08-04,640781.2062210577
2005-08-05,626071.8236010208
2005-08-08,621008.0136508958
2005-08-09,633549.0560195777
2005-08-10,630050.6165608389
2005-08-11,643373.372183191
2005-08-12,631777.3418675011
2005-08-15,637112.5431973675
2005-08-16,614578.9825831499
2005-08-17,615915.1114406725
2005-08-18,614042.9435778045
2005-08-19,615060.7958460714
2005-08-22,618091.892215107
2005-08-23,611783.4837917796
2005-08-24,599699.912457383
2005-08-25,603810.6479719261
2005-08-26,592923.9897272467
2005-08-29,603498.1080749335
2005-08-30,597694.0863135908
2005-08-31,617957.167696622
2005-09-01,614562.8719023181
2005-09-02,609150.1424875481
2005-09-06,632185.881291881
2005-09-07,636727.2537789461
2005-09-08,629455.6033231291
2005-09-09,644470.5833720904
2005-09-12,643011.967052833
2005-09-13,628431.3393165069
2005-09-14,622219.8177937202
2005-09-15,623061.6893390316
2005-09-16,638535.42158909
2005-09-19,627847.7128380125
2005-09-20,613011.2689844168
2005-09-21,596212.4665918188
2005-09-22,602721.1153443328
2005-09-23,603694.2875581403
2005-09-26,604176.5823544477
2005-09-27,604196.9981138536
2005-09-28,606006.5832315487
2005-09-29,622102.3460716257
2005-09-30,626516.7854198051
2005-10-01,620705.8422350364
2005-10-03,617483.1965351122
2005-10-04,598989.709523233
2005-10-05,572213.8716842537
2005-10-06,565159.9955786841
2005-10-07,571412.6508456083
2005-10-10,559105.0283838941
2005-10-11,555607.3542372009
2005-10-12,545470.4671494927
2005-10-13,544281.1557644476
2005-10-14,557759.3778896098
2005-10-17,562714.8716117552
2005-10-18,545727.1030205232
2005-10-19,570190.4139115894
2005-10-20,544475.1528556042
2005-10-21,546935.5381368953
2005-10-24,574441.3812144664
2005-10-25,570337.6286490494
2005-10-26,562935.9559608725
2005-10-27,545222.6076499154
2005-10-28,572269.8391116884
2005-10-31,587170.6861073775
2005-11-01,575249.0021492178
2005-11-02,592443.6791149164
2005-11-03,599998.6178852556
2005-11-04,600269.6332177728
2005-11-07,604186.1598670947
2005-11-08,597906.4019389588
2005-11-09,600914.6255449929
2005-11-10,616116.8565149728
2005-11-11,621737.8681009462
2005-11-14,620262.64943739
2005-11-15,613073.5730605903
2005-11-16,616341.0958902457
2005-11-17,633722.167789489
2005-11-18,642064.276409451
2005-11-21,652191.8542961917
2005-11-22,662113.3311697645
2005-11-23,668984.807504245
2005-11-25,673144.2682900297
2005-11-28,655936.1647768157
2005-11-29,655941.0478023512
2005-11-30,646314.386708614
2005-12-01,663574.8652153391
2005-12-02,664193.357298147
2005-12-05,659457.1582436836
2005-12-06,661954.2809030017
2005-12-07,651980.2760930015
2005-12-08,649573.906736207
2005-12-09,655025.3623257692
2005-12-12,656653.032497592
2005-12-13,667567.0418214598
2005-12-14,675930.5041275987
2005-12-15,673035.3271937083
2005-12-16,667257.2103069014
2005-12-19,655541.931565101
2005-12-20,655047.1521649477
2005-12-21,659966.3496878393
2005-12-22,668296.4560463183
2005-12-23,669123.3109746989
2005-12-27,649919.160988837
2005-12-28,652422.2171123296
2005-12-29,646562.2430483085
2005-12-30,637057.4617013609
2005-12-31,639834.8307932843
2006-01-01,633052.5815868755
2006-01-03,664231.1409883472
2006-01-04,671522.911232622
2006-01-05,671527.50732869
2006-01-06,690436.3376663042
2006-01-09,697981.9617224461
2006-01-10,697207.0954763391
2006-01-11,704461.0594460845
2006-01-12,691172.7870372128
2006-01-13,693643.8717557427
2006-01-17,686052.5788823268
2006-01-18,678003.6028211733
2006-01-19,689292.8394050772
2006-01-20,651368.4558902599
2006-01-23,654951.4029972139
2006-01-24,659651.3304523906
2006-01-25,656219.4793494329
2006-01-26,670436.1762870357
2006-01-27,686024.9450334068
2006-01-30,688353.9601653565
2006-01-31,683126.9587375371
2006-02-01,679344.1241396298
2006-02-02,660850.7197040829
2006-02-03,650200.3509355822
2006-02-06,651701.8522068101
2006-02-07,635849.5334234963
2006-02-08,652348.7419954259
2006-02-09,649430.9104709483
2006-02-10,654353.329331221
2006-02-13,647927.9651627779
2006-02-14,667403.4726218019
2006-02-15,674393.1172327587
2006-02-16,689192.0473509419
2006-02-17,685732.6559007717
2006-02-21,678976.8757073636
2006-02-22,694253.9307924595
2006-02-23,686363.2324396839
2006-02-24,688957.8346092512
2006-02-27,696447.7324402068
2006-02-28,677770.469263383
2006-03-01,686899.1399571742
2006-03-02,683520.0844580835
2006-03-03,680454.3456269802
2006-03-06,666201.8200494633
2006-03-07,662453.7379765329
2006-03-08,666461.2639461159
2006-03-09,656675.7479761997
2006-03-10,670879.9365765451
2006-03-13,675109.2417303241
2006-03-14,696137.5824311606
2006-03-15,705026.7180992465
2006-03-16,708747.8142244983
2006-03-17,711846.7873373523
2006-03-20,708273.0766725104
2006-03-21,695463.8642648857
2006-03-22,707997.0845506329
2006-03-23,702483.7742810271
2006-03-24,704527.6689608773
2006-03-27,702325.636409852
2006-03-28,688732.2155993592
2006-03-29,704138.3096632609
2006-03-30,699829.5854296979
2006-03-31,694193.630164078
2006-04-01,686210.4034171911
2006-04-03,690856.9582357026
2006-04-04,703796.5386224391
2006-04-05,712870.5920669932
2006-04-06,708732.7419103336
2006-04-07,686711.8641805025
2006-04-10,688465.2218390027
2006-04-11,672428.6674872516
2006-04-12,674831.9674726705
2006-04-13,676376.4279746865
2006-04-17,670383.4776858174
2006-04-18,704701.6382422834
2006-04-19,708958.7903108002
2006-04-20,711414.2511389231
2006-04-21,711092.7520090203
2006-04-24,705906.8433566579
2006-04-25,695565.8953629446
2006-04-26,701420.9572312983
2006-04-27,708340.1052107917
2006-04-28,709755.5951113015
2006-04-30,712867.6489672177
2006-05-01,695582.8513314744
2006-05-02,708377.2828781815
2006-05-03,700111.7706972047
2006-05-04,706714.7372253608
2006-05-05,728513.7700315433
2006-05-08,726671.0671676793
2006-05-09,727431.6825926434
2006-05-10,723631.0249480973
2006-05-11,695818.6004822392
2006-05-12,672325.1265150971
2006-05-15,677390.304271092
2006-05-16,673563.8882267933
2006-05-17,639506.1213253355
2006-05-18,626628.1636817853
2006-05-19,634379.7766356923
2006-05-22,626903.9204142153
2006-05-23,618697.5711230752
2006-05-24,621612.0393753777
2006-05-25,642790.3408994632
2006-05-26,653793.4286974622
2006-05-30,622679.9549903036
2006-05-31,640610.3101110127
2006-06-01,656548.499983079
2006-06-02,660367.244407195
2006-06-05,625077.5997986252
2006-06-06,622918.1426359436
2006-06-07,611507.7224021745
2006-06-08,614082.683594769
2006-06-09,605812.7413298025
2006-06-12,584222.1372419848
2006-06-13,564723.5672090972
2006-06-14,573492.3649656638
2006-06-15,610003.7075986571
2006-06-16,603248.5690851854
2006-06-19,586725.1677331175
2006-06-20,586687.3055315353
2006-06-21,603808.3406165827
2006-06-22,594236.5126673428
2006-06-23,592638.2636035249
2006-06-26,601271.8785354851
2006-06-27,584861.746841231
2006-06-28,594466.3679529285
2006-06-29,632901.4101558671
2006-06-30,631851.8788222383
2006-07-01,624032.7118218131
2006-07-03,638731.409570674
2006-07-05,624815.4505966704
2006-07-06,629465.531332055
2006-07-07,616693.5710791942
2006-07-10,619387.932881541
2006-07-11,626826.0081333859
2006-07-12,606361.768416616
2006-07-13,582749.7039555226
2006-07-14,574169.7725706262
2006-07-17,571763.9807422865
2006-07-18,575033.9762006104
2006-07-19,607020.2503474172
2006-07-20,591557.7145152324
2006-07-21,578974.6838128077
2006-07-24,607827.9465201895
2006-07-25,619329.3335580095
2006-07-26,618601.5408504228
2006-07-27,610968.3393352414
2006-07-28,633216.7225640381
2006-07-31,633359.15679618
2006-08-01,616937.0320538821
2006-08-02,626363.3799404
2006-08-03,630545.2114843115
2006-08-04,629175.1875088462
2006-08-07,623853.3054934501
2006-08-08,617534.6476026353
2006-08-09,609452.2481250688
2006-08-10,617891.1777766049
2006-08-11,610476.5998320763
2006-08-14,612577.2452552904
2006-08-15,637722.979263883
2006-08-16,652355.9458449575
2006-08-17,655426.566101352
2006-08-18,662704.7661111305
2006-08-21,655380.7715180155
2006-08-22,657324.1371671427
2006-08-23,648446.1304696728
2006-08-24,653038.9893812578
2006-08-25,651546.27429995
2006-08-28,661617.109493214
2006-08-29,665402.2380651296
2006-08-30,667043.6096573223
2006-08-31,667725.5701985073
2006-09-01,670715.9968066394
2006-09-05,674126.9095251799
2006-09-06,654095.3867665209
2006-09-07,644651.9411349773
2006-09-08,651949.1995441812
2006-09-11,652856.4722972228
2006-09-12,673115.9967282442
2006-09-13,680886.2585336015
2006-09-14,678084.9112394948
2006-09-15,683281.2272257234
2006-09-18,685614.7451276003
2006-09-19,680075.8876232598
2006-09-20,691723.4308170237
2006-09-21,680498.9367556454
2006-09-22,675437.576378137
2006-09-25,693272.5694860831
2006-09-26,708893.7529358377
2006-09-27,709247.0956130982
2006-09-28,712864.0551859856
2006-09-29,707995.4518513395
2006-09-30,711205.9873534058
2006-10-01,702458.1537089589
2006-10-02,695283.4697465517
2006-10-03,699626.7423935733
2006-10-04,724911.9749247475
2006-10-05,729747.0257953668
2006-10-06,723844.9782245264
2006-10-09,725537.5703791652
2006-10-10,729956.1247507982
2006-10-11,724311.9961363864
2006-10-12,745014.9901962249
2006-10-13,749560.6258457804
2006-10-16,755194.9467627961
2006-10-17,746873.7004832581
2006-10-18,749718.1810537311
2006-10-19,751598.060145675
2006-10-20,754272.9557775711
2006-10-23,768164.0973997164
2006-10-24,768735.5757208004
2006-10-25,776808.3469649318
2006-10-26,788342.97447866
2006-10-27,768322.8417891454
2006-10-30,769279.373950811
2006-10-31,772707.4440517328
2006-11-01,746091.7513012787
2006-11-02,745292.4146643586
2006-11-03,740291.4885061752
2006-11-06,765460.7126692698
2006-11-07,770522.5369175454
2006-11-08,775305.7143965944
2006-11-09,762870.3905797031
2006-11-10,767107.0353257528
2006-11-13,772942.3523643119
2006-11-14,787650.5816164385
2006-11-15,793300.5059785992
2006-11-16,798704.7264172091
2006-11-17,801137.4218145916
2006-11-20,799904.5300180133
2006-11-21,803830.4958087689
2006-11-22,809436.3911609066
2006-11-24,800526.9818193594
2006-11-27,767941.0834728553
2006-11-28,775845.3903180652
2006-11-29,797231.1118034385
2006-11-30,802692.0961140282
2006-12-01,786187.4365288225
2006-12-04,807112.0157317645
2006-12-05,816770.8945647877
2006-12-06,813516.5376185875
2006-12-07,803793.4244186949
2006-12-08,808130.2981230177
2006-12-11,813600.6312026485
2006-12-12,811011.3998843532
2006-12-13,813822.5550494866
2006-12-14,835004.7762355661
2006-12-15,837782.7506996288
2006-12-18,829630.0047344936
2006-12-19,834968.2068438985
2006-12-20,831385.0668693776
2006-12-21,822188.1438375782
2006-12-22,809042.1207993468
2006-12-26,819573.0220604182
2006-12-27,836788.5680996177
2006-12-28,833042.5470383753
2006-12-29,821730.1803173937
2006-12-31,825312.6640679477
2007-01-01,815037.5214003017
2007-01-03,812073.7803435448
2007-01-04,815033.41731701
2007-01-05,800123.1467067102
2007-01-08,805420.4732716461
2007-01-09,804139.5766377401
2007-01-10,808788.0992563159
2007-01-11,824138.3349259546
2007-01-12,836104.148275919
2007-01-16,838121.7254136156
2007-01-17,835840.2504303806
2007-01-18,828357.3604033872
2007-01-19,835519.404460981
2007-01-22,822256.3330279905
2007-01-23,830960.3923636555
2007-01-24,852120.047374776
2007-01-25,823276.0187291158
2007-01-26,820259.4506589688
2007-01-29,817527.0325372748
2007-01-30,831650.599603064
2007-01-31,851725.2607590569
2007-02-01,854660.2028116074
2007-02-02,858970.284989157
2007-02-05,856444.7925871866
2007-02-06,858203.6788875074
2007-02-07,861760.7684505216
2007-02-08,858677.2869880559
2007-02-09,840411.5400289935
2007-02-12,832154.9471991289
2007-02-13,851088.2659262003
2007-02-14,870571.3135509533
2007-02-15,873246.1130584276
2007-02-16,870927.0677748276
2007-02-20,878323.5292065094
2007-02-21,874587.4316591417
2007-02-22,872302.1473556673
2007-02-23,862941.1772006593
2007-02-26,859659.7275845434
2007-02-27,770068.9800028388
2007-02-28,786253.7909426434
2007-03-01,770392.2063128143
2007-03-02,744007.3732504315
2007-03-05,722979.2324740241
2007-03-06,756554.6958892805
2007-03-07,750928.8588670831
2007-03-08,766953.3429364499
2007-03-09,768481.5348158149
2007-03-12,774629.7996388433
2007-03-13,727264.9348450238
2007-03-14,741834.3672996463
2007-03-15,750002.652153587
2007-03-16,741358.6894502462
